epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
28,1.1684722550984086,1.358988419175148,0.7747844827586207,0.723404255319149,0.7558013649440725,0.6432330566208628,0.66751998001998,6.271091670967436e-05,0.0006271091670967436,0.9999997911891045,0.9999999968229105,0,11.695509433746338
29,1.2077010890533184,1.3584003522992134,0.7359913793103449,0.6893617021276596,0.7147266548761311,0.6244330898961211,0.6347025989883133,5.992952333228728e-05,0.0005992952333228728,0.9999997606647791,0.9999999128289006,0,11.724057912826538
30,1.175661563873291,1.340402439236641,0.7155172413793104,0.7489361702127659,0.7056215575108322,0.6930492129585061,0.6938611983254841,5.7115741913664264e-05,0.0005711574191366427,0.9999997616975693,0.9999999470271195,0,12.342104196548462
31,1.0776624576798801,1.359834611415863,0.75,0.7446808510638298,0.7312123327307019,0.6877313774103342,0.6842874387517245,5.427875042394199e-05,0.0005427875042394199,0.9999997442342383,0.9999999539071536,0,12.387605428695679
32,1.1867830403919877,1.3599234372377396,0.6713362068965517,0.7659574468085106,0.6422306026360111,0.6943988479142154,0.6875287411001696,5.142780253968481e-05,0.0005142780253968481,0.9999997681076799,0.9999999694116518,0,12.557153463363647
33,1.1863562690800633,1.3579248189926147,0.7015086206896551,0.723404255319149,0.658448929566346,0.6507970358111821,0.6652568661497233,4.85721974603152e-05,0.0004857219746031519,0.9999997425086786,0.9999999879971646,0,12.713126420974731
34,1.2007258205578244,1.3881696164608002,0.6066810344827587,0.7489361702127659,0.5753391830573166,0.6722874457974586,0.6811893463679177,4.5721249576058027e-05,0.0004572124957605803,0.9999997424311599,0.9999999461976975,0,11.86947774887085
35,1.1074543944720565,1.3843522667884827,0.6756465517241379,0.7361702127659574,0.6682502917808408,0.647184760048662,0.6431381118881119,4.288425808633575e-05,0.0004288425808633575,0.999999703357209,0.9999999183327916,0,12.002368450164795
36,1.0886651113115509,1.3634297251701355,0.740301724137931,0.7319148936170212,0.7387555073225651,0.6340524642036356,0.6503734360877218,4.007047666771274e-05,0.00040070476667712743,0.9999996910355701,0.999999927571811,0,11.90883493423462
37,1.0199888410239384,1.344474047422409,0.75,0.7489361702127659,0.7337317254433291,0.6654109284062029,0.6683594183594184,3.728908329032567e-05,0.00037289083290325663,0.9999996236573199,0.9999999589168798,0,12.742845058441162
38,1.136237884389943,1.3397183194756508,0.6573275862068966,0.7446808510638298,0.6298112096684166,0.6598925128496435,0.6691279950208522,3.4549150281252636e-05,0.00034549150281252633,0.999999679616326,1.0000000265667932,0,12.228934526443481
39,1.0384949980110958,1.3769375830888748,0.78125,0.7319148936170212,0.7713516736776295,0.6522528165464725,0.6427525847168705,3.1859614732467954e-05,0.00031859614732467957,0.9997663094471065,0.9999999297816189,0,11.867047309875488
40,1.2136099441298123,1.3573242127895355,0.584051724137931,0.7702127659574468,0.5431526863549598,0.6954307788240068,0.6978710773353631,2.9229249349905684e-05,0.0002922924934990568,0.9999996988678345,0.999999939267736,0,12.327570915222168
41,1.2591222586302921,1.3703041970729828,0.5700431034482759,0.7659574468085106,0.5369160896182514,0.6816530663607855,0.6745005986077415,2.6666633838716314e-05,0.00026666633838716316,0.9999997254598477,0.9999999231816389,0,13.330725908279419
42,1.245818281995839,1.3546735346317291,0.7058189655172413,0.7787234042553192,0.6985082335760698,0.6944905299111022,0.6986847477918907,2.418012691805191e-05,0.00024180126918051909,0.9999996794662025,0.9999999566978391,0,12.408387184143066
43,1.2030838460757816,1.3552878350019455,0.7327586206896551,0.7574468085106383,0.7114835882917634,0.6719597465722071,0.6683485165628023,2.1777839056661554e-05,0.00021777839056661552,0.999999660588405,0.9999999381680194,0,12.370643615722656
44,1.109157227236649,1.3332060277462006,0.6810344827586207,0.7659574468085106,0.6611442887999994,0.6976031761070742,0.6907849095349096,1.946760601822809e-05,0.0001946760601822809,0.9999996485494818,0.9999999286358702,0,13.188706636428833
45,1.1857872358683883,1.3443084359169006,0.5387931034482759,0.7574468085106383,0.5079563842604033,0.6826836813960269,0.6844524523095952,1.725696330273575e-05,0.0001725696330273575,0.9999996781567705,0.9999999310984107,0,11.657012462615967
46,1.203614091051036,1.3283159881830215,0.7004310344827587,0.7489361702127659,0.6743635207726679,0.6611844233654983,0.6726765298193871,1.4661042244604391e-05,0.00013801618719291655,0.9999996991214614,0.9999999781757768,0,12.473010301589966
47,1.0156236147058422,1.3325436785817146,0.7618534482758621,0.7617021276595745,0.741192051976308,0.6773740843506217,0.6768628197199626,1.22887271325281e-05,9.80118831227791e-05,0.9999995938997239,0.9999999417902319,0,12.69516396522522
48,1.1275435172278305,1.327883705496788,0.6918103448275862,0.7787234042553192,0.6789579590442864,0.6990060263264272,0.6979944658516086,1.068248570026249e-05,6.433262105266274e-05,0.9999996632592892,0.9999999315647284,0,12.848224401473999
49,0.9876637849314459,1.3288949877023697,0.8415948275862069,0.7702127659574468,0.8387063726605501,0.6866178207595344,0.6838801079872509,9.875388202501896e-06,3.362927022752083e-05,0.9945073398347083,0.9999999169307383,0,12.953791856765747
50,1.1935015855164364,1.326693594455719,0.6756465517241379,0.7702127659574468,0.6687639119342977,0.6841293918109783,0.6876992055563484,1e-05,1e-05,0.9993429634360879,0.999999920404395,0,12.769939422607422
51,1.121181777839003,1.3335405141115189,0.7931034482758621,0.7702127659574468,0.7748968791176635,0.6934178606431292,0.6895619261690691,1e-05,1e-05,0.9999995859637513,0.999999947090654,0,12.635359048843384
52,1.0816561374171028,1.3282108008861542,0.6982758620689655,0.7702127659574468,0.703816677768716,0.695288187216393,0.6900579579151007,1e-05,1e-05,0.9999996204900914,0.9999999601511791,0,12.669557809829712
53,1.1296671916698586,1.3329345285892487,0.7618534482758621,0.7659574468085106,0.7324799072894559,0.69339636918695,0.6867329099471957,1e-05,1e-05,0.9973662410035519,0.9999999029724146,0,12.617584466934204
54,1.2268215828928455,1.3303500413894653,0.6799568965517241,0.7787234042553192,0.6525969657782749,0.7018428322663703,0.6960103388674816,1e-05,1e-05,0.9953373159253948,0.9999999522624633,0,12.556862354278564
55,1.0583679470522651,1.337927520275116,0.6681034482758621,0.7702127659574468,0.6591191597941151,0.6835655237720246,0.6789648843220272,1e-05,1e-05,0.999999604949429,0.9999999617486871,0,12.275052547454834
56,1.050109376167429,1.3343916088342667,0.7327586206896551,0.774468085106383,0.7158917225329435,0.6920841004047183,0.6868562984634413,1e-05,1e-05,0.9936335102763522,0.9999999495024128,0,12.536160945892334
57,1.0602498527230888,1.3311814367771149,0.771551724137931,0.7659574468085106,0.7491208140947943,0.6815194479256772,0.6781982898054326,1e-05,1e-05,0.9996251838225858,0.9999999460581155,0,12.707805395126343
58,1.056527653644825,1.3305594772100449,0.7370689655172413,0.7659574468085106,0.7012203086070093,0.6805146891925491,0.678770634127777,1e-05,1e-05,0.999999592190273,0.9999999046297559,0,12.254661798477173
59,1.0446196630083282,1.3287996500730515,0.7834051724137931,0.7702127659574468,0.7556000423474708,0.6850802723527094,0.6903736144807574,1e-05,1e-05,0.999999621145122,0.9999998972940696,0,12.730130195617676
