epoch,train_loss,val_loss,train_top1_acc,val_top1_acc,train_macro_f1,val_macro_f1,val_balanced_acc,lr_backbone,lr_head,grad_norm_mean,grad_norm_max,skipped_batches,epoch_time_sec
25,1.3776014817172084,1.480473905801773,0.5495689655172413,0.6808510638297872,0.5005091833756861,0.6280366816939926,0.6395137600494744,7.077075065009433e-05,0.0007077075065009433,0.9999998848625683,0.9999999935020841,0,13.842891454696655
26,1.3060586575804085,1.4549192190170288,0.6163793103448276,0.6553191489361702,0.5852542914772192,0.5900192837524773,0.6117087277801563,6.814038526753205e-05,0.0006814038526753205,0.999999875565562,1.0000000415562904,0,12.597248792648315
27,1.29824259568905,1.4744781404733658,0.7198275862068966,0.6808510638297872,0.7067605787426225,0.6094474784376996,0.6172914387200101,6.545084971874738e-05,0.0006545084971874737,0.9999998601838481,0.9999999681619982,0,13.634191751480103
28,1.3310741823295067,1.48959119617939,0.584051724137931,0.676595744680851,0.5639456922081652,0.5907808824283675,0.6037053224553224,6.271091670967436e-05,0.0006271091670967436,0.9999998736842555,0.9999999897845369,0,13.570071935653687
29,1.2026893106000176,1.4293330311775208,0.677801724137931,0.7489361702127659,0.6543320764687681,0.6663768937263976,0.6731126016840303,5.992952333228728e-05,0.0005992952333228728,0.9999998407794822,0.9999999884926862,0,12.65812063217163
30,1.3283515408121307,1.4123042970895767,0.572198275862069,0.7276595744680852,0.5457735883692838,0.6407249205240914,0.6415900567686282,5.7115741913664264e-05,0.0005711574191366427,0.9999998695571289,1.000000007975285,0,12.643734693527222
31,1.2848517298698425,1.4051770567893982,0.5894396551724138,0.7106382978723405,0.5562090636595289,0.6326235436147876,0.6435409828266971,5.427875042394199e-05,0.0005427875042394199,0.9999998680868397,1.000000070660144,0,13.102428197860718
32,1.1838994889423764,1.4309238642454147,0.6228448275862069,0.7276595744680852,0.5792393569435386,0.6474467264745134,0.646588530517102,5.142780253968481e-05,0.0005142780253968481,0.9999998476056455,0.9999999822918674,0,13.27321982383728
33,1.18383494122275,1.4553003162145615,0.6745689655172413,0.7319148936170212,0.6537839945363964,0.6479881692152792,0.6454765472622617,4.85721974603152e-05,0.0004857219746031519,0.9999998423199125,0.9999999974643106,0,12.482622385025024
34,1.2133153265920178,1.442966267466545,0.7176724137931034,0.7446808510638298,0.6935485234345984,0.6517686490883892,0.6606463972535401,4.5721249576058027e-05,0.0004572124957605803,0.999999852421016,1.0000000355513659,0,12.57251763343811
35,1.2734020044063699,1.3632055073976517,0.7079741379310345,0.7361702127659574,0.6892046193302663,0.6546396569996296,0.6715754483611627,4.288425808633575e-05,0.0004288425808633575,0.9999998463259705,1.0000000195762535,0,13.400819301605225
36,1.3600953755707577,1.3824725896120071,0.6217672413793104,0.7489361702127659,0.5961678588499131,0.6566411543034154,0.6663990771133628,4.007047666771274e-05,0.00040070476667712743,0.9999998687387355,1.0000000068615198,0,12.63947343826294
37,1.352697271725227,1.3876419067382812,0.5905172413793104,0.7361702127659574,0.5567872496675382,0.6533731279072894,0.659305476269762,3.728908329032567e-05,0.00037289083290325663,0.9999998804812511,0.9999999945784865,0,12.861075401306152
38,1.1750168060434276,1.3760051876306534,0.7036637931034483,0.7361702127659574,0.691573541517085,0.6437348965989036,0.6473749464820894,3.4549150281252636e-05,0.00034549150281252633,0.999999801114709,0.9999999367179162,0,12.911108255386353
39,1.2172281516009364,1.3641234338283539,0.6584051724137931,0.774468085106383,0.6371398843722905,0.6888114013348511,0.6873557989629417,3.1859614732467954e-05,0.00031859614732467957,0.9999998110355661,1.000000001482494,0,12.636344194412231
40,1.272414221845824,1.3668527826666832,0.7338362068965517,0.7531914893617021,0.7165633639572291,0.6751584188954398,0.682204700061843,2.9229249349905684e-05,0.0002922924934990568,0.9999998221357744,0.9999999649527682,0,13.568273305892944
41,1.2425389680369148,1.3778924345970154,0.6627155172413793,0.7446808510638298,0.6495326429076711,0.6701015056657175,0.6681631860203289,2.6666633838716314e-05,0.00026666633838716316,0.999999848450268,0.9999999977993831,0,13.445576429367065
42,1.2969775056016857,1.3775445222854614,0.6045258620689655,0.7489361702127659,0.5789731783403559,0.6544892072368722,0.6617618492618493,2.418012691805191e-05,0.00024180126918051909,0.9999998431134629,1.0000000424540256,0,14.080795764923096
43,1.1899895318623246,1.3970778733491898,0.6379310344827587,0.7404255319148936,0.6061528407424785,0.6536111216223703,0.649143019678734,2.1777839056661554e-05,0.00021777839056661552,0.9999998213757284,0.9999999782088675,0,14.00975775718689
44,1.118506450077583,1.3954787701368332,0.7747844827586207,0.7659574468085106,0.7525260231321504,0.6701948879867148,0.6689971734614591,1.946760601822809e-05,0.0001946760601822809,0.9999997890751873,0.9999999335356272,0,14.517443895339966
45,1.2711493845643669,1.364415928721428,0.6648706896551724,0.7531914893617021,0.6489890910862182,0.6647351073009004,0.6651632098060669,1.725696330273575e-05,0.0001725696330273575,0.9999998188409333,1.0000000408444154,0,13.30422830581665
46,1.197266292983088,1.3759633898735046,0.6476293103448276,0.7574468085106383,0.6319831758987283,0.6642029957756188,0.6652578572221429,1.4661042244604391e-05,0.00013801618719291655,0.9999997943974088,1.0000000019987056,0,13.558945655822754
47,1.187253845149073,1.3532866835594177,0.5862068965517241,0.7574468085106383,0.5640221340480958,0.6686006339780086,0.672409435802293,1.22887271325281e-05,9.80118831227791e-05,0.9999997969140264,0.9999999756163684,0,13.33634328842163
48,1.2485345828122105,1.3380073755979538,0.7446120689655172,0.7787234042553192,0.7234784229385678,0.7009593945725956,0.6976252913752914,1.068248570026249e-05,6.433262105266274e-05,0.9999998168908297,1.0000000102621092,0,13.184603214263916
49,1.0301238915015911,1.3453232944011688,0.7079741379310345,0.7574468085106383,0.6962367350263068,0.6825984054743823,0.676519413126556,9.875388202501896e-06,3.362927022752083e-05,0.9999997482155755,0.999999979144382,0,13.50817346572876
50,1.0902047157287598,1.3548440784215927,0.7435344827586207,0.7702127659574468,0.7208604710817901,0.6819785492556024,0.6779257448900305,1e-05,1e-05,0.9999997881992682,1.000000026398076,0,13.815617561340332
51,1.1213907332255924,1.3581502884626389,0.6853448275862069,0.7574468085106383,0.6520145593573472,0.6716926444517347,0.6680051099693957,1e-05,1e-05,0.9999997814406442,0.9999999779605526,0,12.91893720626831
52,1.1915370575312911,1.3390808403491974,0.7015086206896551,0.7489361702127659,0.6867888451955855,0.6699491725190618,0.6700710004281433,1e-05,1e-05,0.9999997830852737,1.0000000188003038,0,13.008651971817017
53,1.1426167919717987,1.3456718176603317,0.6584051724137931,0.7574468085106383,0.6323379062068721,0.6771018446138145,0.6763722388722389,1e-05,1e-05,0.9999997408191218,0.9999999780355379,0,12.779050588607788
54,1.064058780670166,1.3492191582918167,0.7338362068965517,0.7489361702127659,0.7201045028727765,0.66802549141518,0.6700001387501388,1e-05,1e-05,0.9999997765751623,0.999999956731339,0,12.507336854934692
55,1.093481318704013,1.3585193753242493,0.7209051724137931,0.7574468085106383,0.7050804914147042,0.6762078583306506,0.6705358133929562,1e-05,1e-05,0.9999997597701987,0.9999999867405973,0,13.468480587005615
56,1.2144834111476768,1.3464051634073257,0.6573275862068966,0.7574468085106383,0.620727548532733,0.675957616658428,0.6738137854209283,1e-05,1e-05,0.99999979130197,0.9999999651479177,0,13.254981517791748
57,1.1811652944005768,1.346296951174736,0.6810344827586207,0.7659574468085106,0.6606979352165487,0.6878952251122102,0.6802621981193411,1e-05,1e-05,0.9999997760844012,0.9999999599282227,0,12.423877477645874
58,1.178608273637706,1.3436689376831055,0.6918103448275862,0.7659574468085106,0.6576434544454298,0.6803722324310559,0.6802621981193411,1e-05,1e-05,0.9999997803225268,0.9999999973319508,0,13.152376651763916
59,1.1620022695640038,1.3343923836946487,0.6519396551724138,0.7489361702127659,0.6388431060754525,0.6624521223664401,0.6709922022422022,1e-05,1e-05,0.9999997667355945,0.9999999491055531,0,13.599847316741943
